     613, 1.37
     614, 1.37
     615, 1.37
     616, 2.42
     617, 0.53
     618, 0.53
     619, 1.16
     620, 1.19
     621, 1.03
     622, 1.03
     623, 1.03
     624, 1.03
     625, 1.03
     626, 1.03
     627, 1.03
     628, 0.70
     629, 0.70
     630, 1.32
     631,-0.31
     632,-0.31
     633, 1.24
     634,-0.23
     635,-0.23
     636, 0.26
     637,-1.15
     638,-0.74
     639,-0.17
     640,-0.17
     641,-0.17
     642, 0.49
     643, 0.49
     644, 0.36
     645, 0.31
     646, 0.31
     647, 0.31
     648,-0.92
     649,-1.12
     650, 0.76
     651,-0.60
     652, 1.10
     653,-0.42
     654,-0.42
     655,-0.42
     656,-0.42
     657,-0.42
     658, 1.20
     659,-1.18
     660,-1.18
     661,-0.66
     662,-0.66
     663,-1.44
     664,-1.81
     665,-1.81
     666,-1.06
     667, 0.65
     668, 0.17
     669, 0.31
     670,-0.94
     671, 0.55
     672,-0.54
     673,-0.67
     674,-1.00
     675,-2.97
     676,-2.97
     677,-1.00
     678, 0.65
     679, 1.13
     680, 1.13
     681,-0.40
     682,-0.40
     683,-0.40
     684, 0.84
     685,-0.36
     686,-0.40
     687,-0.40
     688,-0.40
     689,-0.74
     690,-1.12
     691, 1.26
     692, 1.26
     693, 1.26
     694, 1.26
     695, 1.26
     696, 1.26
     697, 1.26
     698,-0.22
     699, 0.92
     700, 0.92
     701, 1.32
     702, 1.86
     703, 1.86
     704,-0.53
     705, 0.55
     706, 0.55
     707, 0.55
     708, 0.56
     709,-0.86
     710, 0.87
     711, 1.36
     712,-0.48
     713,-0.48
     714,-0.48
     715,-0.48
     716,-0.48
     717, 1.52
     718, 1.52
     719, 0.74
     720, 0.74
     721, 0.74
     722, 0.74
     723, 0.74
     724,-0.97
     725, 0.75
     726,-1.61
     727,-0.09
     728,-0.09
     729,-0.08
     730, 1.51
     731, 1.59
     732,-0.15
     733,-0.14
     734,-0.14
     735,-0.47
     736,-0.47
     737,-0.47
     738,-0.47
     739, 0.76
     740, 1.55
     741, 2.16
     742, 2.16
     743, 2.16
     744, 0.27
     745,-0.23
     746,-0.23
     747, 0.56
     748,-0.94
     749,-0.94
     750, 0.88
     751, 0.88
     752, 0.88
     753, 0.88
     754, 0.88
     755, 0.88
     756,-1.24
     757,-1.24
     758, 1.03
     759,-0.85
     760, 0.56
     761,-0.79
     762,-0.54
     763,-0.54
     764,-0.54
     765,-0.34
     766,-0.34
     767,-0.34
     768,-1.07
     769, 0.31
     770, 0.25
     771, 0.25
     772, 0.57
     773, 0.71
     774, 0.71
     775,-0.02
     776,-1.19
     777,-1.19
     778,-1.19
     779, 1.03
     780, 1.03
     781,-0.88
     782,-0.88
     783,-0.94
     784,-1.50
     785,-1.50
     786,-0.46
     787,-0.41
     788,-0.41
     789, 0.00
     790, 1.51
     791, 0.87
     792,-1.36
     793,-1.36
     794,-1.50
     795,-1.03
     796, 0.02
     797, 0.98
     798,-0.28
     799,-0.28
     800, 0.94
     801, 0.94
     802, 1.37
     803, 1.37
     804, 1.37
     805, 1.37
     806, 0.86
     807, 0.86
     808, 0.86
     809, 1.63
     810, 1.28
     811,-0.44
     812, 0.36
     813,-0.96
     814, 0.53
     815, 0.74
     816, 0.74
     817, 0.74
     818, 0.74
     819, 0.29
     820,-0.63
     821,-0.20
     822,-0.20
     823,-0.20
     824, 0.40
     825, 0.66
     826, 0.66
     827, 0.66
     828, 0.66
     829, 0.66
     830, 0.66
     831, 0.66
     832, 0.02
     833, 0.02
     834,-1.60
     835,-1.03
     836, 1.18
     837, 1.18
     838, 1.18
     839,-0.93
     840,-0.93
     841, 0.25
     842, 0.25
     843, 0.94
     844, 0.78
     845, 0.17
     846, 1.41
     847, 3.70
     848, 3.70
     849, 3.01
     850, 2.78
     851, 2.78
     852, 0.84
     853, 0.84
     854, 0.84
     855,-0.66
     856,-0.70
     857,-0.70
     858, 1.33
     859, 0.79
     860,-0.16
     861, 0.20
     862, 0.20
     863, 0.20
     864,-0.26
     865, 0.59
     866, 0.72
     867, 0.72
     868, 0.51
     869, 0.51
     870, 0.51
     871, 0.51
     872, 0.18
     873,-0.95
     874,-0.56
     875,-1.37
     876, 0.90
     877, 0.90
     878,-0.09
     879,-1.37
     880, 0.26
     881, 0.38
     882,-0.68
     883,-0.68
     884,-1.16
     885,-1.16
     886,-1.14
